subid,RT,BaselineOnset,Onset,NaviOnset,EndingOnset,Steps,Choice,Distance_OA,Distance_OB,Distance_OC,Distance_AB,Distance_BC,Distance_AC,cos_ABC,cos_AOB,cos_BOC
7,0.8177905,927.9338605,928.9433136,931.62945,933.12945,7,C,2,10,7.071067812,8.485281374,7.071067812,7.071067812,0.6,0.8,0.707106781
7,0.8709854,933.6289923,934.6341392,939.1727434,940.6727434,11,A,5.830951895,7.211102551,5.385164807,1.414213562,2.236067977,1,0.948683298,0.998868138,0.978549785
7,1.3503198,941.1723847,942.1784871,950.0480528,951.5480528,13,A,10,2,5,8.485281374,3,6.708203932,0.707106781,0.8,1
7,2.7957977,952.0471443,953.0533588,959.7728164,961.2728164,9,A,8.544003745,8.544003745,8.94427191,7.071067812,6.403124237,1,0.993883735,0.657534247,0.732793492
7,0.7445331,961.7728629,962.7931464,970.3808514,971.8808514,12,A,7.071067812,7.211102551,8.062257748,1.414213562,1,2.236067977,-0.707106781,0.980580676,0.997630328
7,0.8214887,972.3799953,973.387496,979.4396409,980.9396409,9,A,2.236067977,2.236067977,2,1.414213562,2.236067977,1,0.948683298,0.8,0.447213595
7,0.6599562,981.4411825,982.4616989,995.2267693,996.7267693,12,A,7.211102551,7.810249676,8.94427191,2.236067977,3.605551275,2,0.868243142,0.958798113,0.916157335
7,1.0239826,997.2269048,998.2489514,1001.588188,1003.088188,7,C,9.433981132,3,7.071067812,7.071067812,7.280109889,7.280109889,0.485642931,0.847998304,0.141421356
7,0.6797162,1003.588269,1004.608985,1007.966274,1009.466274,8,A,4.242640687,4.472135955,3.605551275,1.414213562,2.236067977,1,0.948683298,0.948683298,0.868243142
7,0.7879077,1009.966464,1010.989114,1015.210425,1016.710425,12,A,9.219544457,2.236067977,8.062257748,7.071067812,5.830951895,2,0.9701425,0.9701425,0.998460353
7,6.3454908,1017.210202,1018.215368,1029.5982,1031.0982,14,B,2.236067977,9.219544457,8.062257748,7.071067812,2,5.830951895,0.707106781,0.9701425,0.982102279
7,0.6774653,1031.600033,1032.62014,1035.859782,1037.359782,2,A,2.236067977,9.219544457,4.123105626,7.071067812,5.830951895,2,0.9701425,0.9701425,0.894427191
7,0.7173053,1037.86002,1038.867651,1042.337888,1043.837888,8,A,7.615773106,7.615773106,8.602325267,5.656854249,4.472135955,2,0.948683298,0.724137931,0.854787515
7,1.306134,1044.337721,1045.342867,1047.933243,1049.433243,7,C,9.219544457,2.236067977,7.071067812,7.071067812,6.08276253,6.08276253,0.581238194,0.9701425,0.569209979
7,0.7478924,1049.933399,1050.941101,1053.845044,1055.345044,7,A,5,5,4.472135955,1.414213562,2.236067977,1,0.948683298,0.96,0.894427191
7,1.4729887,1055.844986,1056.855681,1065.735573,1067.235573,18,A,9.433981132,3,8.94427191,7.071067812,6.403124237,1,0.993883735,0.847998304,0.894427191
7,1.4515907,1067.735621,1068.757073,1074.111999,1075.611999,11,A,4.123105626,4.123105626,4,4.242640687,5,1,0.989949494,0.470588235,0.242535625
7,1.099676,1076.111533,1077.13313,1083.653492,1085.153492,6,B,3.16227766,3.16227766,2.236067977,2.828427125,2.236067977,1,0.948683298,0.6,0.707106781
7,0.7241564,1085.653677,1086.661478,1088.233613,1089.733613,7,C,2.828427125,8.485281374,7.071067812,5.656854249,5.099019514,5.099019514,0.554700196,1,0.8
7,0.6810081,1090.233536,1091.255801,1098.209083,1099.709083,7,B,5,5,4.472135955,1.414213562,1,2.236067977,-0.707106781,0.96,0.98386991
7,0.7870113,1100.208737,1101.213725,1117.39539,1118.89539,13,B,6.708203932,6.403124237,6,2.828427125,5.385164807,3,0.91914503,0.907959385,0.624695048
7,0.5465672,1119.409701,1120.414338,1122.671945,1124.171945,9,C,5,8.544003745,5.830951895,4.242640687,5.385164807,5.385164807,0.393919299,0.936329178,0.782823255
7,0.4809736,1124.671486,1125.679736,1133.546243,1135.046243,11,B,6.708203932,6.403124237,5.099019514,2.828427125,3,5.385164807,-0.707106781,0.907959385,0.888217643
7,0.5622444,1135.546638,1136.567236,1142.089248,1143.589248,9,A,7.810249676,7.810249676,8.602325267,1.414213562,1,2.236067977,-0.707106781,0.983606557,0.997226993
7,0.7751422,1144.088915,1145.097846,1149.633019,1151.133019,11,C,7.280109889,6.08276253,6.32455532,1.414213562,1,1,0.707106781,0.993605255,0.987762965
7,0.8896565,1151.63304,1152.639176,1154.562872,1156.062872,6,C,8.94427191,4,6.08276253,5.656854249,6.708203932,7.280109889,0.316227766,0.894427191,0.164398987
7,0.8163571,1156.578961,1157.584353,1168.318218,1169.818218,14,A,4.123105626,8.062257748,8.94427191,4.242640687,1,5,-0.707106781,0.96265094,0.998460353
7,0.9303686,1170.317739,1171.326291,1178.276756,1179.776756,14,A,9.219544457,2.236067977,1.414213562,7.071067812,1,7.810249676,-0.707106781,0.9701425,0.948683298
7,0.9432422,1180.276276,1181.282657,1185.237057,1186.737057,5,A,3.16227766,8.602325267,5.099019514,5.656854249,4.472135955,2,0.948683298,0.955779009,0.911921505
7,1.1351636,1187.23722,1188.257436,1202.539656,1204.039656,15,A,2.828427125,8.485281374,9.219544457,5.656854249,1,6.403124237,-0.707106781,1,0.997054486
7,1.3419902,1204.539244,1205.547044,1209.217918,1210.717918,6,A,6.32455532,6.32455532,7.280109889,5.656854249,6.403124237,1,0.993883735,0.6,0.564683916
7,0.8992249,1211.217024,1212.221839,1214.546564,1216.046564,6,C,7.211102551,5.385164807,5.385164807,2.236067977,4.242640687,4.123105626,0.316227766,0.978549785,0.689655172
7,5.9629964,1216.546084,1217.55787,1224.95458,1226.45458,4,A,4.472135955,4.472135955,6.708203932,2.828427125,2.236067977,4.123105626,-0.316227766,0.8,1
7,0.9751946,1226.954433,1227.962008,1246.503308,1248.003308,21,B,8.485281374,2.828427125,9.219544457,5.656854249,6.403124237,1,0.993883735,1,0.997054486
7,2.0199295,1248.503611,1249.524523,1260.807837,1262.307837,13,B,2,10,5,8.485281374,6.708203932,3,0.948683298,0.8,0.8
7,2.758379,1262.807601,1263.818292,1274.447239,1275.947239,10,A,4,4,2,5.656854249,2,4.472135955,0.707106781,-2.22E-16,1
7,0.8636268,1276.447161,1277.457042,1292.049704,1293.549704,12,A,7.211102551,7.810249676,8.94427191,2.236067977,3.605551275,2,0.868243142,0.958798113,0.916157335
7,5.6479312,1294.049441,1295.064623,1304.789017,1306.289017,7,B,4.123105626,4.123105626,6.32455532,4.242640687,5.385164807,2.236067977,0.91914503,0.470588235,0.536875492
7,0.6858456,1306.78875,1307.794839,1313.032073,1314.532073,15,C,4.242640687,4.472135955,6.403124237,1.414213562,2.236067977,2.236067977,0.316227766,0.948683298,0.977802414
7,1.9534476,1315.0318,1316.039334,1318.795174,1320.295174,7,C,2.236067977,9.219544457,7.071067812,7.071067812,5,5,0.707106781,0.9701425,0.843661488
7,0.9119222,1320.810398,1321.816778,1336.595913,1338.095913,9,B,5.099019514,7.615773106,7.280109889,2.828427125,1,2.236067977,0.707106781,0.978549785,0.991997912
7,1.4790377,1338.597233,1339.617478,1341.974893,1343.474893,5,C,8.062257748,4.123105626,5.099019514,4.242640687,5,6.08276253,0.141421356,0.96265094,0.428086345
7,0.966058,1343.974841,1344.994622,1355.829777,1357.329777,10,B,8.062257748,4.123105626,8.485281374,4.242640687,5.385164807,2.236067977,0.91914503,0.96265094,0.857492926
7,0.7551532,1357.830022,1358.837652,1371.367425,1372.867425,13,B,7.211102551,4.472135955,7.810249676,2.828427125,4.123105626,2.236067977,0.857492926,0.992277877,0.916157335
7,1.8061657,23.0562052,24.0872568,32.2469481,33.7469481,11,B,9.219544457,9.219544457,10,1.414213562,1,2.236067977,-0.707106781,0.988235294,0.997880106
7,0.9769143,34.2471479,35.2700575,38.5921065,40.0921065,9,C,8.062257748,4.123105626,7.071067812,4.242640687,3,3,0.707106781,0.96265094,0.994691794
7,3.0256491,40.5922951,41.6126946,59.2252036,60.7252036,15,A,3.16227766,8.602325267,5.099019514,5.656854249,4.472135955,2,0.948683298,0.955779009,0.911921505
7,1.4262,61.2249125,62.2357134,72.2806766,73.7806766,18,A,9.219544457,2.236067977,8.062257748,7.071067812,5.830951895,2,0.9701425,0.9701425,0.998460353
7,1.1741065,74.2810846,75.3031347,79.8244575,81.3244575,14,C,6.32455532,6.32455532,9.899494937,5.656854249,5.099019514,5.099019514,0.554700196,0.6,0.894427191
7,1.2858171,81.8247016,82.8319012,86.0861409,87.5861409,8,C,4.242640687,6.403124237,6.08276253,2.236067977,4.472135955,3.605551275,0.6,0.993883735,0.744569441
7,2.5587602,88.0858691,89.0946126,102.9721295,104.4721295,10,A,7.810249676,3.605551275,9.433981132,4.242640687,5.830951895,2,0.9701425,0.994309154,0.999567754
7,0.8679087,104.9723591,105.9937435,118.5098555,120.0098555,14,A,3,9.433981132,4,7.071067812,6.403124237,1,0.993883735,0.847998304,0.847998304
7,2.0441494,120.5094785,121.5214636,130.0337914,131.5337914,10,B,8.062257748,4.123105626,2.828427125,4.242640687,2.236067977,5.385164807,-0.316227766,0.96265094,0.857492926
7,0.6678641,132.0331511,133.0418107,134.7129728,136.2129728,7,C,2.236067977,9.219544457,7.071067812,7.071067812,6.08276253,6.08276253,0.581238194,0.9701425,0.751625689
7,0.5410334,136.7127592,137.7210468,148.4020001,149.9020001,20,B,3,9.433981132,8.94427191,7.071067812,1,6.403124237,0.707106781,0.847998304,0.995495473
7,0.7244088,150.4018565,151.4099929,155.5293294,157.0293294,8,A,8.246211251,8.246211251,9.433981132,8.485281374,6.708203932,3,0.948683298,0.470588235,0.719844295
7,6.0961675,157.5302938,158.5575291,176.578026,178.078026,14,B,4,4,2,5.656854249,2,4.472135955,0.707106781,-2.22E-16,1
7,1.0515748,178.5780899,179.5859433,186.1709161,187.6709161,10,B,3.16227766,3.16227766,2.236067977,2.828427125,1,2.236067977,0.707106781,0.6,0.989949494
7,2.5009009,188.1702247,189.1762742,209.8508719,211.3508719,10,B,3.605551275,6.403124237,8.602325267,2.828427125,3,5.385164807,-0.707106781,0.996240588,0.962206046
7,0.7634974,211.8504149,212.8586852,218.793757,220.293757,9,A,7.280109889,7.280109889,7.071067812,7.071067812,7.810249676,1,0.995893206,0.528301887,0.407940062
7,0.5140407,220.7937864,221.8032099,226.104084,227.604084,9,B,6.08276253,6.08276253,4.123105626,7.071067812,2,5.830951895,0.707106781,0.324324324,0.996815279
7,0.5176896,228.1041886,229.1117976,235.8131964,237.3131964,13,B,7.280109889,7.280109889,7.071067812,7.071067812,1,7.810249676,-0.707106781,0.528301887,0.99071158
7,0.6943649,237.8131346,238.8230464,241.5084046,243.0084046,6,C,7.810249676,7.810249676,5.656854249,1.414213562,2.236067977,2.236067977,0.316227766,0.983606557,0.995893206
7,0.7600712,243.5084572,244.5174381,248.5526255,250.0526255,10,A,6.708203932,5.385164807,7.615773106,1.414213562,2.236067977,1,0.948683298,0.996545758,0.999702691
7,0.700499,250.5523272,251.5609558,259.6768055,261.1768055,12,A,7.615773106,7.615773106,8.602325267,5.656854249,4.472135955,2,0.948683298,0.724137931,0.854787515
7,1.3132302,261.676635,262.6840975,269.5524905,271.0524905,9,B,7.615773106,5.099019514,6.08276253,2.828427125,1,2.236067977,0.707106781,0.978549785,0.999480114
7,0.6872133,271.5518265,272.5581898,280.2597497,281.7597497,5,A,4.472135955,6.708203932,4,2.236067977,3.605551275,2,0.868243142,1,0.894427191
7,0.7301291,282.2592096,283.2672488,290.351591,291.851591,17,A,9.219544457,9.219544457,10,1.414213562,2.236067977,1,0.948683298,0.988235294,0.97618706
7,0.8356597,292.351404,293.3618322,297.0457234,298.5457234,12,B,7.211102551,7.211102551,5.385164807,2.828427125,2.236067977,4.123105626,-0.316227766,0.923076923,0.978549785
7,0.5540713,299.0459806,300.0511505,303.1076409,304.6076409,10,A,5.830951895,5,5.385164807,2.236067977,2.828427125,1,0.948683298,0.92609236,0.854198556
7,0.6254295,305.1075438,306.1161709,309.4690304,310.9690304,14,C,7.211102551,7.211102551,9.899494937,2.828427125,3.16227766,3.16227766,0.447213595,0.923076923,0.980580676
7,0.7870902,311.4690147,312.4742278,316.9293507,318.4293507,9,B,5.830951895,4.472135955,4.123105626,1.414213562,1,2.236067977,-0.707106781,0.997054486,0.97618706
7,0.7702512,318.929496,319.9389967,325.0729622,326.5729622,10,A,4.123105626,8.062257748,4,4.242640687,5,1,0.989949494,0.96265094,0.868243142
7,0.70098,327.0729944,328.0887125,334.4153225,335.9153225,6,A,5.830951895,6.403124237,7.211102551,2.236067977,1,3.16227766,-0.894427191,0.937425272,0.996240588
7,1.7512069,336.4152578,337.4218872,346.3221016,347.8221016,17,A,7.280109889,7.280109889,7.071067812,7.071067812,7.810249676,1,0.995893206,0.528301887,0.407940062
7,0.7154173,348.3222762,349.3298193,353.1502546,354.6502546,8,B,7.280109889,6.08276253,6,1.414213562,1,2.236067977,-0.707106781,0.993605255,0.986393924
7,0.6949641,355.1495731,356.1582855,362.9755362,364.4755362,12,B,8.544003745,5,7,4.242640687,2,3.16227766,0.707106781,0.936329178,1
7,0.7709858,364.975102,365.9867554,372.0507873,373.5507873,11,A,4.472135955,6.708203932,8.544003745,2.236067977,2,4.123105626,-0.894427191,1,0.994505453
7,0.8829561,374.0505031,375.0583353,378.9782172,380.4782172,12,C,3,3,7.071067812,4.242640687,5.385164807,5.385164807,0.393919299,1.97E-16,0.707106781
7,1.9608726,380.9788058,381.9882495,387.0720857,388.5720857,7,A,2.828427125,8.485281374,2.236067977,5.656854249,6.403124237,1,0.993883735,1,0.948683298
7,0.7293174,389.0721398,390.092345,391.718419,393.218419,4,C,8.062257748,8.062257748,3.16227766,4.242640687,5,6.08276253,0.141421356,0.861538462,0.980580676
7,0.677921,393.7179764,394.7275222,403.9416497,405.4416497,8,B,7.615773106,7.615773106,8.602325267,5.656854249,2,4.472135955,0.707106781,0.724137931,0.976900017
7,0.5280255,405.9412186,406.9489186,409.2037391,410.7037391,8,A,6.08276253,7.280109889,6,1.414213562,2.236067977,1,0.948683298,0.993605255,0.961523948
7,0.6051272,411.2038118,412.2238235,417.0807242,418.5807242,12,A,4,4,2,5.656854249,4.472135955,2,0.948683298,-2.22E-16,-2.22E-16
7,0.7357925,419.0808028,420.1014421,425.673845,427.173845,14,A,8.602325267,8.602325267,9.219544457,2.828427125,2.236067977,1,0.948683298,0.945945946,0.970879659
7,0.6138749,427.6731156,428.6791207,431.4025404,432.9025404,11,A,4,8.94427191,6,5.656854249,4.472135955,2,0.948683298,0.894427191,0.894427191
7,0.6217668,433.4020342,434.4074909,436.7642277,438.2642277,6,A,5.830951895,6.403124237,7.211102551,2.236067977,1,3.16227766,-0.894427191,0.937425272,0.996240588
7,0.4325497,438.7641616,439.7728245,446.8559078,448.3559078,21,B,8.062257748,8.062257748,6.32455532,4.242640687,2.236067977,5.385164807,-0.316227766,0.861538462,0.980580676
7,0.6159768,448.8557831,449.8771695,457.0307756,458.5307756,11,A,6.403124237,6.403124237,7.211102551,1.414213562,2.236067977,1,0.948683298,0.975609756,0.95292578
7,0.593037,459.0310399,460.0370671,463.1928461,464.6928461,8,B,3.605551275,6.403124237,8.602325267,2.828427125,3,5.385164807,-0.707106781,0.996240588,0.962206046
7,0.6680945,465.1923906,466.2011367,472.4183844,473.9183844,7,A,5.385164807,5,8.246211251,2.828427125,5.385164807,3,0.91914503,0.854198556,0.776114
7,0.4796455,474.418949,475.4294492,477.0813316,478.5813316,8,C,3.605551275,7.810249676,7.280109889,4.242640687,4.472135955,5.099019514,0.316227766,0.994309154,0.826599248
7,0.4419291,479.0808216,480.0910907,485.4245692,486.9245692,9,A,4.242640687,6.403124237,3.605551275,2.236067977,2.828427125,1,0.948683298,0.993883735,0.996240588
7,0.6505344,487.4243128,488.4348423,490.920097,492.420097,7,A,6.403124237,6.403124237,7.211102551,1.414213562,2.236067977,1,0.948683298,0.975609756,0.95292578
7,1.1294359,492.9198516,493.9400359,496.4816661,497.9816661,4,B,9.433981132,3,4,7.071067812,1,6.403124237,0.707106781,0.847998304,1
7,0.5393087,498.4819118,499.4904576,503.0430776,504.5430776,15,C,3.16227766,3.16227766,7.810249676,2.828427125,5.385164807,5,0.393919299,0.6,0.850265147
7,0.6200748,505.0437972,506.0650878,508.9381526,510.4381526,5,B,3.605551275,3.605551275,3.16227766,1.414213562,1,2.236067977,-0.707106781,0.923076923,0.964763821
7,0.55341,510.9386545,511.9477577,514.7332713,516.2332713,5,A,4.472135955,6.708203932,8.544003745,2.236067977,2,4.123105626,-0.894427191,1,0.994505453
7,0.6984274,516.7335863,517.738781,518.464656,519.964656,1,C,7.615773106,7.615773106,2.236067977,5.656854249,6.08276253,5.385164807,0.581238194,0.724137931,0.763386285
7,0.6808867,520.4640939,521.4841163,524.7917824,526.2917824,9,B,6.08276253,6.08276253,7.071067812,7.071067812,1,7.810249676,-0.707106781,0.324324324,0.999729693
7,0.6604932,526.7919939,527.8005897,531.6029983,533.1029983,12,A,7.810249676,5,10,2.828427125,5.385164807,3,0.91914503,0.998687663,0.96
7,0.5536942,533.602742,534.611411,538.3972783,539.8972783,11,A,9.433981132,9.433981132,10.63014581,4.242640687,3.16227766,2,0.894427191,0.898876404,0.957275641
7,1.6013073,540.3971996,541.4038828,546.1414747,547.6414747,13,C,2.236067977,9.219544457,7.071067812,7.071067812,5,5,0.707106781,0.9701425,0.843661488
7,0.72777,548.1419673,549.1654394,553.8019556,555.3019556,11,A,5.830951895,4.472135955,6.708203932,1.414213562,2.236067977,1,0.948683298,0.997054486,1
7,0.9065809,555.8016636,556.8109433,561.6118134,563.1118134,14,A,9.433981132,3,8.94427191,7.071067812,6.403124237,1,0.993883735,0.847998304,0.894427191
7,1.1619178,563.6117913,564.6190035,571.7868137,573.2868137,22,A,8.062257748,4.123105626,8.94427191,4.242640687,5,1,0.989949494,0.96265094,0.97618706
7,2.2694286,573.7863042,574.7917443,577.99847,579.49847,5,B,3,3,1,4.242640687,2,3.16227766,0.707106781,1.97E-16,1
7,0.5970386,579.998079,581.0077108,583.8765585,585.3765585,8,A,5,8.544003745,7,4.242640687,3.16227766,2,0.894427191,0.936329178,0.936329178
7,2.8173407,585.8765228,586.8836875,593.8347337,595.3347337,13,A,10,2,8.544003745,8.485281374,6.708203932,3,0.948683298,0.8,0.936329178
7,1.3043971,595.8351765,596.8453043,601.112212,602.612212,12,B,6.32455532,6.32455532,6.08276253,5.656854249,1,6.403124237,-0.707106781,0.6,0.987762965
7,0.7000543,603.1123598,604.1209537,606.1249112,607.6249112,6,C,8.94427191,4,6.08276253,5.656854249,6.708203932,7.280109889,0.316227766,0.894427191,0.164398987
7,0.5943957,608.1252758,609.1470011,612.8201802,614.3201802,8,B,6,6,3,8.485281374,3,6.708203932,0.707106781,1.97E-16,1
7,0.5756619,614.8195643,615.8292887,620.1634255,621.6634255,18,C,5,5,9.899494937,7.071067812,7.280109889,7.280109889,0.485642931,-1.42E-16,0.707106781
7,0.6081433,622.1632988,623.1726394,626.8412724,628.3412724,11,A,5.830951895,7.211102551,5.385164807,1.414213562,2.236067977,1,0.948683298,0.998868138,0.978549785
7,0.8187154,628.8409204,629.8501537,632.9192239,634.4192239,9,A,3.605551275,3.605551275,3.16227766,1.414213562,2.236067977,1,0.948683298,0.923076923,0.789352217
7,0.5995082,634.9194521,635.9253533,639.297563,640.797563,9,B,5.385164807,5.385164807,5,4.242640687,2,5.830951895,-0.707106781,0.689655172,0.928476691
7,0.4502983,641.2975914,642.3067694,649.2724376,650.7724376,12,A,7.211102551,7.211102551,5.385164807,2.828427125,4.123105626,2.236067977,0.857492926,0.923076923,0.824041924
7,1.1406635,651.2730053,652.2809509,658.1159081,659.6159081,10,A,4.123105626,8.062257748,2.828427125,4.242640687,5.385164807,2.236067977,0.91914503,0.96265094,0.964763821
7,0.7475045,660.1317323,661.1374206,664.1105939,665.6105939,5,B,8.485281374,2.828427125,2.236067977,5.656854249,1,6.403124237,-0.707106781,1,0.948683298
7,0.4499448,666.110717,667.1309593,675.134702,676.634702,12,B,7.211102551,7.211102551,5.385164807,2.828427125,2.236067977,4.123105626,-0.316227766,0.923076923,0.978549785
7,0.6720664,677.1355074,678.1569463,680.2136336,681.7136336,3,C,7.211102551,7.810249676,3.605551275,2.236067977,4.242640687,4.123105626,0.316227766,0.958798113,0.994309154
7,0.4712571,682.2136957,683.2214577,685.2597582,686.7597582,7,B,5,5,4.472135955,1.414213562,1,2.236067977,-0.707106781,0.96,0.98386991
7,0.6204857,687.2599906,688.280523,692.9201945,694.4201945,11,B,7.280109889,7.280109889,8.062257748,7.071067812,2,5.830951895,0.707106781,0.528301887,0.971136422
7,0.9347279,694.9201048,695.9266342,701.530733,703.030733,8,A,3.605551275,7.810249676,3,4.242640687,5.830951895,2,0.9701425,0.994309154,0.76822128
7,0.6976861,703.5299144,704.5392916,708.7076664,710.2076664,9,B,8.062257748,8.062257748,8.94427191,4.242640687,1,5,-0.707106781,0.861538462,0.998460353
7,1.3310499,710.7073407,711.7136671,714.0527708,715.5527708,3,B,10,2,5,8.485281374,3,6.708203932,0.707106781,0.8,1
7,0.7762872,716.0530543,717.0603447,724.8440028,726.3440028,16,A,3.16227766,3.16227766,2.236067977,2.828427125,2.236067977,1,0.948683298,0.6,0.707106781
7,0.7854087,726.8436245,727.8516041,729.573409,731.073409,3,B,8.602325267,3.16227766,5.099019514,5.656854249,2,4.472135955,0.707106781,0.955779009,0.992277877
7,0.6099484,731.573236,732.5793992,735.5189164,737.0189164,9,B,8.062257748,8.062257748,8.94427191,4.242640687,1,5,-0.707106781,0.861538462,0.998460353
7,0.8458012,737.5187759,738.5270162,742.8792292,744.3792292,10,A,8.062257748,4.123105626,8.485281374,4.242640687,5.385164807,2.236067977,0.91914503,0.96265094,0.857492926
7,0.6939842,744.8789561,745.8867806,746.9927339,748.4927339,2,C,6.403124237,6.403124237,2.828427125,1.414213562,3.605551275,3.605551275,0.196116135,0.975609756,0.993883735
7,0.6035752,748.9921317,750.0013523,752.27124,753.77124,6,B,6.708203932,5.385164807,5.099019514,1.414213562,1,2.236067977,-0.707106781,0.996545758,0.983282005
7,0.4615829,754.2716536,755.2793791,762.7626679,764.2626679,23,A,6.08276253,6.08276253,4.123105626,7.071067812,5.830951895,2,0.9701425,0.324324324,0.398726111
7,1.0396393,764.7633617,765.7732813,769.3905366,770.8905366,10,C,3.605551275,6.403124237,6.08276253,2.828427125,3.16227766,3.16227766,0.447213595,0.996240588,0.872943482
7,0.6858947,771.3905092,772.3989682,778.1666296,779.6666296,8,A,7.211102551,7.810249676,8.94427191,2.236067977,3.605551275,2,0.868243142,0.958798113,0.916157335
7,0.7558268,780.1669758,781.1773926,784.2285581,785.7285581,7,C,7.280109889,6.08276253,6.32455532,1.414213562,1,1,0.707106781,0.993605255,0.987762965
7,0.7399339,786.2289357,787.2410616,790.8400858,792.3400858,9,B,8.94427191,4,6,5.656854249,2,4.472135955,0.707106781,0.894427191,1
7,0.498763,792.8397688,793.8496864,796.7681101,798.2681101,14,C,6,6,9.899494937,8.485281374,7.071067812,7.071067812,0.6,1.97E-16,0.707106781
7,0.7236839,798.7680198,799.7774116,801.9304617,803.4304617,7,B,5.830951895,4.472135955,4.123105626,1.414213562,1,2.236067977,-0.707106781,0.997054486,0.97618706
7,0.7730997,803.9306694,804.9359667,815.2527005,816.7527005,7,A,2.828427125,8.485281374,2.236067977,5.656854249,6.403124237,1,0.993883735,1,0.948683298
7,0.5743308,817.2529978,818.2624965,821.964337,823.464337,9,B,5,5,4.472135955,1.414213562,1,2.236067977,-0.707106781,0.96,0.98386991
7,0.3372079,823.9641805,824.9717169,827.3930162,828.8930162,11,C,4.242640687,4.472135955,6.403124237,1.414213562,2.236067977,2.236067977,0.316227766,0.948683298,0.977802414
7,0.3459871,829.3929562,830.402684,832.2054065,833.7054065,10,A,7.211102551,7.211102551,5.385164807,2.828427125,4.123105626,2.236067977,0.857492926,0.923076923,0.824041924
7,0.9170242,834.2068172,835.2319149,841.115188,842.615188,16,B,7.810249676,3.605551275,3,4.242640687,2,5.830951895,-0.707106781,0.994309154,0.832050294
22,1.3761502,212.4873266,213.5273918,218.4477965,219.9477965,11,A,8.485281374,2.828427125,2.236067977,5.656854249,1,6.403124237,-0.707106781,1,0.948683298
22,1.8311908,220.4477399,221.4559707,224.2427792,225.7427792,6,B,6,6,3,8.485281374,3,6.708203932,0.707106781,1.97E-16,1
22,0.6768531,226.2431378,227.2583512,230.4880828,231.9880828,9,C,3,9.433981132,7.071067812,7.071067812,7.280109889,7.280109889,0.485642931,0.847998304,0.644597253
22,0.9041317,232.4875571,233.4950237,237.6987019,239.1987019,9,A,3.605551275,3.605551275,3.16227766,1.414213562,2.236067977,1,0.948683298,0.923076923,0.789352217
22,0.733377,239.698568,240.7057188,245.8085051,247.3085051,11,A,3.605551275,3.605551275,3.16227766,1.414213562,1,2.236067977,-0.707106781,0.923076923,0.964763821
22,0.7985084,247.8087859,248.8166436,251.6870893,253.1870893,7,C,2.236067977,9.219544457,7.071067812,7.071067812,5,5,0.707106781,0.9701425,0.843661488
22,0.8236728,253.6872068,254.6959266,258.8977301,260.3977301,8,A,7.211102551,7.810249676,9.433981132,2.236067977,2,4.123105626,-0.894427191,0.958798113,0.990747395
22,0.761748,260.8978822,261.909405,266.9916757,268.4916757,15,A,6.708203932,6.403124237,6,2.828427125,5.385164807,3,0.91914503,0.907959385,0.624695048
22,0.5679099,268.9912644,269.9991655,271.920157,273.420157,7,C,2.236067977,9.219544457,7.071067812,7.071067812,6.08276253,6.08276253,0.581238194,0.9701425,0.751625689
22,1.3219765,273.9205311,274.9411986,281.7955753,283.2955753,14,B,7.615773106,7.615773106,8.602325267,5.656854249,4.472135955,2,0.948683298,0.724137931,0.854787515
22,0.8603742,283.7954248,284.8026854,289.0725778,290.5725778,8,B,7.615773106,7.615773106,8.602325267,5.656854249,2,4.472135955,0.707106781,0.724137931,0.976900017
22,0.9182694,291.0726456,292.0810005,294.8014826,296.3014826,4,A,5,8.544003745,8.062257748,4.242640687,2,3.16227766,0.707106781,0.936329178,0.972650231
22,0.9773491,296.8017527,297.8136834,301.1961387,302.6961387,7,B,6.08276253,6.08276253,4.123105626,7.071067812,2,5.830951895,0.707106781,0.324324324,0.996815279
22,0.743157,303.1969292,304.2076753,308.6235313,310.1235313,10,B,5.830951895,6.403124237,6.708203932,2.236067977,2.828427125,1,0.948683298,0.937425272,0.907959385
22,1.5513995,310.6237252,311.6318078,317.5158714,319.0158714,15,B,10,2,8.544003745,8.485281374,6.708203932,3,0.948683298,0.8,0.936329178
22,1.0442474,319.516138,320.5225679,323.6443502,325.1443502,5,B,6.08276253,6.08276253,7.071067812,7.071067812,7.810249676,1,0.995893206,0.324324324,0.302243861
22,0.7752787,325.6450046,326.655773,332.5036923,334.0036923,12,B,4.242640687,4.472135955,4.123105626,1.414213562,1,2.236067977,-0.707106781,0.948683298,0.97618706
22,2.2222231,334.5040219,335.5132342,339.1316236,340.6316236,6,B,6,6,3,8.485281374,3,6.708203932,0.707106781,1.97E-16,1
22,0.6270821,341.1316509,342.139933,344.0782507,345.5782507,7,B,5,5,4.472135955,1.414213562,2.236067977,1,0.948683298,0.96,0.894427191
22,0.6958063,346.0777332,347.0870416,351.6714396,353.1714396,10,B,8.602325267,8.602325267,9.219544457,2.828427125,2.236067977,1,0.948683298,0.945945946,0.970879659
22,1.0400365,353.6717393,354.6797094,356.9677522,358.4677522,4,B,2.236067977,9.219544457,4.123105626,7.071067812,5.830951895,2,0.9701425,0.9701425,0.894427191
22,0.7485739,358.9676546,359.9783678,363.8280348,365.3280348,8,B,2.236067977,9.219544457,8.062257748,7.071067812,2,5.830951895,0.707106781,0.9701425,0.982102279
